,MTOR,LRRK2,ROS1,CIT,TRPM6,MYLK,MRCKA,GCN2(KinDom2S808G),PIK3C2B,ALK,MYO3A,MAP3K4,MAST1,DMPK2,MAP3K1,PIK3C2G,DAPK1,MST1R,MET,INSR,ASK1,FLT4,TNIK,ROCK1,ERBB3,FLT1,YSK4,STK36,GAK,INSRR,QSK,NEK1,SLK,TAOK2,HIPK3,TYK2(JH1domain-cata,ABL1(E255K),BIKE,TIE2,JAK2(JH1domain-cata,LATS1,PIK3CG,PDGFRA,FAK,PIK3CB,PIK3CA,ULK1,BMPR2,TNK2,CDKL5,EPHB6,EPHA5,PYK2,PRP4,MERTK,FLT3,PKN2,EPHA3,NEK9,ERN1,KIT,PLK4,LOK,LZK,MLK2,PKN1,RIPK5,CASK,SIK2,DDR1,PRKD1,MAP4K3,TYRO3,MUSK,TTK,DDR2,TRKC,TNNI3K,HPK1,FER,FGFR1,MLCK,ERK5,PIK4CB,RPS6KA5(KinDom.1-N-,ZAK,MARK1,TRKA,RIPK4,BRSK1,TLK2,BRAF,DCAMKL2,ANKK1,SNRK,DYRK1A,PRKG2,IKK-beta,RSK4(KinDom.1-N-ter,PRKCE,TBK1,ERK3,PAK7,HUNK,IRAK1,NEK5,SRPK2,PLK2,PRKCD,BMX,PRKG1,RIPK1,PIP5K1C,CAMK2B,TNK1,ARK5,MELK,DCAMKL3,ADCK3,LIMK1,WEE1,NEK11,CLK3,SYK,ICK,EIF2AK1,MAP3K3,PKNB(Mtuberculosis),ZAP70,HIPK4,TAK1,PLK1,DYRK2,BLK,IRAK3,PRKCI,CDKL3,CAMKK2,GRK4,RIOK1,TGFBR2,AMPK-alpha1,PAK3,PDPK1,RIOK2,STK39,ERK8,CHEK2,CDC2L1,RIPK2,STK35,BMPR1A,NLK,PFCDPK1(Pfalciparum,PCTK2,RIOK3,STK33,ACVR2A,PRKR,VRK2,CTK,NEK3,CDK11,PKMYT1,SGK3,MST2,YANK3,BTK,GSK3A,AKT2,TRKB,CAMK1G,CHEK1,CAMK4,MAPKAPK5,ULK3,MKNK1,JNK3,IRAK4,RET,NEK4,MEK5,CSNK1G3,NEK2,MST3,NIM1,LKB1,SBK1,PIP5K2C,MKK7,DRAK1,PHKG2,PIM1,AURKA,MAPKAPK2,MEK2,CSNK2A1,MLK1,CDK9,TSSK1B,SgK110,MEK3,CDK7,CDC2L5,NEK6,STK16
5494449,5.0,5.0,6.214670164989233,5.0,5.0,5.328788659588897,5.0,5.721246399047171,5.0,5.3167885213870125,5.0,5.6020599913279625,5.0,5.0,5.0,5.0,5.001091201350612,5.886056647693162,6.312127153052098,6.165713865407722,5.0,5.710108201691595,5.774374522675622,5.0,5.009916110085396,7.0,7.292429823902062,5.0,5.494850021680094,6.5376020021010435,5.0,5.0,7.086186147616282,6.6652161758809365,5.0,,7.252534171723803,6.862344322729094,6.457711861032834,,5.151968715781411,5.0,6.152259161754902,5.0,5.0,5.0,5.0,5.1487416512809245,5.356547323513811,5.1842806562192605,6.091362789234984,5.3745459425237465,5.585026652029182,5.6020599913279625,6.223665891943901,7.745532908449613,5.301029995663981,5.91729513337604,5.0,5.251811972993798,6.256271743154457,8.036212172654443,6.920818753952375,6.732986946971932,5.9561092910952285,5.823908740944319,5.0,5.0,5.685805534974843,7.552841968657781,5.0,6.809261954862485,5.0,6.522878745280337,5.091514981121351,6.638272163982407,6.698970004336019,5.0,6.363847077798956,5.2537594949355615,5.959623530954943,7.595220142682368,5.0279151812156275,5.0,,5.552841968657781,5.518884948898173,7.420216403383191,6.522878745280337,5.037860356969058,5.198970004336019,5.0,5.0,5.251811972993798,5.0,5.0,5.0,5.0,5.0,5.091908043466404,5.947415286000334,5.0,5.287081956758762,5.008773924307505,5.0,5.376750709602098,6.624488664399481,5.0,5.0,5.667518897725325,5.0,7.698970004336019,5.9430283238465815,5.0,7.080921907623925,6.487347067367616,6.619788758288393,5.443697499232713,5.0,5.473955092350721,5.4358003656410965,5.0,5.0,5.7447274948966935,5.0,5.0,5.839926856944473,5.657577319177793,5.0,5.0,5.638272163982407,5.0,5.0,5.970666663587152,5.0,5.0,6.882867937810606,5.168621084159213,5.465980002890679,6.443697499232713,5.0,6.2072696352457495,5.360719509321144,5.0,6.6020599913279625,5.0,5.0,5.0,5.780657163532556,5.0,5.0,5.296308470423036,5.0,,5.378016827395241,6.221848749616356,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.495699914119041,5.0,5.356547323513811,5.0,5.0,6.619788758288393,5.2172641744381245,5.060480747381382,5.0,5.0,6.508638306165728,5.141998328182599,5.138210492164445,5.431798275933005,7.77235670428414,5.0,6.585026652029183,5.0,5.0,5.4061294058356175,5.0,5.886056647693162,5.0,5.926935982160881,5.195008884009726,5.045757490560675,5.507062321345803,5.0,8.246787707929647,5.420216403383191,5.721848749616356,5.0,6.4089353929735005,5.0,5.0,6.275724130399211,5.0,5.0,5.0,5.030240373690692,6.214670164989233
9926791,5.0,6.07284697909946,5.0,5.0,5.0,5.0,5.306939584650792,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.3523264258331915,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.058914500135081,5.074370825640463,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.920818753952375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.769551078621726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.159379381312206,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0869625986495866,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.698970004336019,5.0,5.0,5.0,5.0,5.256142047872683,6.920818753952375,5.809894379144198,5.0,7.920818753952375,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.698970004336019,5.0,5.0,5.0,5.0,5.0,5.2869811853950255,5.0,5.0,5.0,5.0,5.122177181473472,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.572232923765483,5.0,5.0,5.0,5.1938200260161125,5.3979400086720375,5.0,5.0,5.120371515030528,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
16722836,5.0,6.030240373690691,6.221848749616356,6.853871964321763,5.0,6.585026652029183,5.333333333333333,7.0,5.0,5.693873046951781,5.0,5.3872161432802645,5.0,5.0,5.0,5.0,7.900272064905537,5.0,5.142376132599839,5.864079196731749,5.0,5.49148333035061,5.0168699977850295,5.667679012221937,5.404652782162705,5.366531544420414,7.721246399047171,6.0604807473813835,8.958607314841776,5.795880017344076,5.721246399047171,5.468521082957745,6.167491087293763,5.908829818153181,5.983852732149866,,6.732133682094778,7.47539098866491,5.938074179516457,,5.08337050486128,5.1249387366083,6.457711861032834,7.376750709602098,5.0,5.0408935392973495,6.835504572275286,5.5376020021010435,7.1938200260161125,5.045559046626515,5.764143274634019,5.25273445213395,6.657577319177793,6.4089353929735005,6.441033082480179,7.901169895022153,5.0,5.579936704985091,6.823908740944319,5.920818753952375,6.606655402020552,7.017728766960433,5.5376020021010435,5.714903719452138,5.3348946077142365,5.9586073148417755,5.769551078621726,5.552841968657781,7.208854658640503,5.721246399047171,5.0059095889868095,5.372363747448347,5.0,6.096910013008057,6.346787486224656,6.022276394711152,5.0655015487564325,5.7447274948966935,5.781918676479622,6.117165722620492,6.228519604402001,5.268053505507046,5.363409344076356,5.769551078621726,,6.187086643357143,6.049911819291391,6.075720713938117,5.008773924307505,5.0,5.79251332601459,5.013430325251191,6.3908635732142764,5.366531544420414,6.638272163982407,5.011138197355576,5.795880017344076,6.262309703428321,5.698970004336019,5.030504993707117,6.7399548359435775,5.4604093769761874,5.500728688866104,5.0,6.657577319177793,6.2441251443275085,6.855143698655267,5.707834387816233,5.0,5.763632853717045,5.1050541008457975,5.275724130399211,6.090228032229066,6.046781015277247,6.443697499232713,7.3891625014646145,5.585026652029182,7.886056647693162,5.83889035263304,5.541365025596651,5.815392071294927,5.920818753952375,5.484825539911597,5.568636235841013,5.3606231995235865,6.0,6.061314327065112,7.0,5.420216403383191,6.657577319177793,5.508638306165726,6.552841968657781,5.0,6.534981774644757,6.920818753952375,5.0,5.4430283238465815,5.5713337517843655,5.784859243550304,7.0,5.9586073148417755,5.473845450176338,5.2434956852606955,5.0,5.585026652029182,5.3979400086720375,5.6634851417368575,5.0,5.0,5.214670164989234,5.0,5.667473139968692,5.0,,5.636746939688416,7.040958607678906,6.657577319177793,5.0,5.9586073148417755,5.0,5.769551078621726,6.1938200260161125,5.0,5.0,5.6020599913279625,5.0,5.0,6.070581074285707,5.0,5.0,5.508638306165726,5.8759907357808645,5.420216403383191,5.0,5.0,6.5376020021010435,5.778446771631367,6.225946353663399,5.920818753952375,6.987555505259938,5.795880017344076,6.443697499232713,5.0,5.769551078621726,5.089202080059009,5.356547323513811,6.508638306165728,6.102372908709557,6.09154808031217,5.0014549351341495,6.214670164989233,6.1386830387330935,5.0,6.040761066378341,5.0,5.400534065033895,6.47851546330341,5.494850021680094,5.055517327849831,5.886056647693162,5.5376020021010435,5.455931955649724,6.920818753952375,5.0,6.858349385648224,8.180456064458129
10427712,6.2076083105017466,5.0,5.0,5.0,8.102372908709556,5.0,5.0,5.0,8.136677139879543,5.0,5.0,5.0,5.0,5.0,5.0,8.494850021680094,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.6290752995882265,5.0,5.3979400086720375,5.0,5.853871964321763,5.0,5.0,5.420216403383191,5.0,5.646182506970935,5.0,,5.096508831919256,6.127150386698747,5.0,,5.2728787452803365,8.275724130399214,5.0,5.0,6.849485002168009,6.933147297606513,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.348585830186892,5.0,5.0,5.0,5.113509274827519,5.0,5.0,5.853871964321763,5.0,5.0,5.0,5.0,5.0,6.366531544420414,,5.0,5.0,5.0,7.013228265733755,6.02874794691596,5.0,5.4589169032006994,5.0,5.0,5.0,6.155301168589358,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.105171235937089,5.0,5.0,5.0,5.0,5.0,6.126682900531209,5.0,5.0,5.0,5.0,5.0,6.440372055361031,5.0,5.0,5.0,6.563800451929066,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.638272163982407,5.0,5.251811972993798,5.094620243914213,5.0,5.0,5.0,5.0,5.069202770167249,5.236572006437063,5.0,5.0,5.0,5.0,5.823908740944319,5.301029995663981,5.0,5.0,5.0,6.301029995663981,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.099092415709282,5.0,5.0,5.0,5.0,5.0,5.647634051187702,5.0,5.0,5.0,5.0,5.0,5.6918147638543655,5.132646669557347,5.0,5.0,5.0,5.0,5.0,5.0,5.68837535480105,5.0,5.0,5.0,5.0,5.180456064458132,5.0,5.0,5.0,6.267606240177032
16038120,5.0,8.959686756539096,9.309803919971486,5.0,5.0,5.828788659588898,5.332179822630164,5.9586073148417755,5.0,8.990441854776462,7.132720089210262,5.698970004336019,5.481486060122113,5.022276394711152,5.366531544420414,5.0,5.652881803184197,6.214670164989233,6.9026995331781755,8.594212497064703,5.613879169301582,6.398211612511013,6.138511026602748,7.158927461813084,6.781093817945975,6.259637310505756,5.552841968657781,5.853871964321763,8.275724130399214,8.207608310501746,5.886056647693162,5.0,7.67778070526608,7.029791865036932,5.2914151854301235,,7.040396059224608,6.0245742705557275,7.580575454631371,,6.021992337907743,5.0,6.449814727441218,8.958607314841776,5.0,5.0,8.912824701260307,5.4089353929735005,8.698970004336019,5.265293339114692,6.215233145884881,5.986075730474102,8.958607314841776,5.1191864077192095,7.821032576499772,8.05878553706058,6.167491087293763,6.2456060329022325,6.096910013008057,6.7447274948966935,6.953559590637034,9.031517051446064,7.086186147616282,7.310437926964803,6.167679012221937,6.468521082957745,7.2441251443275085,6.036212172654443,7.796729909783022,6.853871964321763,6.979515840304269,6.954166521202158,5.142667503568732,6.585026652029183,7.301029995663981,5.3872161432802645,5.0,5.698970004336019,6.7875591816844665,8.586315363473087,6.966332919379509,5.0,5.868028175387527,6.107905397309519,,5.0,7.676705784396073,6.337242168318426,5.494850021680094,6.614942352606449,5.0,5.0,8.05284196865778,5.026872146400302,6.522878745280337,5.442194744162849,6.619788758288393,5.0,5.568636235841013,5.507626248426778,6.1432547284530274,5.0,5.854612450986415,6.455931955649724,7.346787486224656,5.0,5.285453588241818,6.299299729609227,5.455931955649724,6.622653663830158,5.597064925702443,5.0,5.0066141328668765,6.020512716247926,8.744727494896694,8.403437700822769,7.00436480540245,7.853871964321763,6.402881625638084,5.63907154322785,5.261439372640169,5.0,7.160848230419128,5.886056647693162,5.198970004336019,5.0,6.726728668260933,5.920818753952375,5.795880017344076,6.455931955649724,6.795880017344076,7.698970004336019,5.0,6.92515536689447,6.795880017344076,5.0,5.0,7.629818655252877,6.095615199387567,5.0,6.6020599913279625,7.439220077906248,6.320420217298418,5.0,5.0,7.0713337517843655,5.98239816956497,7.142667503568733,5.0709991640913,5.017728766960432,6.585026652029183,7.392722327352817,5.0,,5.604221531876246,5.455931955649724,8.494850021680094,5.512054431799103,5.0,5.0,5.552841968657781,5.055517327849831,5.0,5.0,5.0,6.4950621831439195,7.588494238829104,7.638272163982407,5.0,5.0,6.886056647693162,6.03991940803484,7.356547323513813,7.522878745280337,5.0,7.9586073148417755,6.178273661756906,6.387379832425332,7.113509274827518,6.863117855885054,5.0,6.698970004336019,5.0405709509093155,5.7447274948966935,5.6478470336102085,5.585026652029182,5.0,7.67778070526608,5.319136081991204,5.840959581760112,5.5376020021010435,7.827803863157444,5.0,7.22064737486008,5.0,6.230148380526089,5.008864383480216,6.3872161432802645,5.0,7.6020599913279625,7.267606240177032,6.769551078621726,6.721246399047171,5.0,5.762164405837785,6.096910013008057
3025986,5.0,5.0,5.0,5.4089353929735005,5.0,5.309894379144197,5.0,5.0,5.0,5.0,5.0,5.0,5.2076083105017466,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.00436480540245,5.0,6.585026652029183,5.7447274948966935,5.0,5.0,5.0,5.0,5.946130817697202,5.764143274634019,,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.27642098432889,5.0,5.0,6.633439786296916,5.0,5.0,5.0,5.0,5.0,5.097880582427917,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.3979400086720375,5.0,5.0,5.818230961178059,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.8891625014646145,5.197847773892859,5.0,,5.0,5.0,5.0,5.0,5.1259059864969005,5.0,5.560645555012413,5.8979400086720375,5.0,5.0,6.583745543646883,5.0,5.0,5.0,5.0,5.0,5.844123069472122,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.384775539310863,5.251811972993798,5.795880017344076,5.268801001050521,5.0,5.0,5.0,5.860683367782523,5.0,6.231090452463362,5.0,5.0,5.0,5.0,5.0,5.853871964321763,5.0,5.769551078621726,5.0,5.5376020021010435,5.0,6.620544053801013,5.0,5.0,5.0,5.619788758288393,5.043093073808142,5.151977318549909,5.0,5.823908740944319,5.0,7.128559425166763,5.0,6.6221708990486645,5.0,5.0,5.0,5.0,,7.136652962403934,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.971547574331764,5.0,5.0,5.0,5.0,5.0,7.492320122295393,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.393373973901802,5.057286997089464,5.0,5.0,5.0,5.0,5.395286269943979,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.356547323513813,5.878729285850808,5.0,5.143932758644334,5.0,5.0,5.0,5.0,7.1191864077192095,5.0,5.0,5.0,7.508638306165728,7.638272163982407,5.0,5.0
24779724,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,9.072122646545653,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1938200260161125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.023426054147888,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.926316446103106,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2744992771623185,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.240743030061057,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
176155,5.0,5.0,5.0,6.376750709602098,5.0,5.0,5.258748182114253,5.0,5.0,5.0,5.0,5.0,5.0,6.3979400086720375,5.0,5.0,5.0,5.0,5.034124302903186,5.0,5.0,5.0,5.5059948078497625,5.0,5.6922768082781685,5.0,5.0,5.886056647693162,7.721246399047171,5.0,5.4089353929735005,5.0,5.431798275933005,5.0,5.0,,5.100720683514929,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.169546102055242,5.153469792325397,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.6020599913279625,5.301029995663981,5.0,5.455931955649724,5.0,5.0,5.0,5.0,5.84595345232302,5.0,,5.356547323513811,5.0,5.0,5.0,5.0,5.0,6.144413235329213,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.086696871556164,5.0,5.0,5.292513326014591,5.0,5.0,5.0,5.0,5.0,5.254319153082864,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.12022217020391,5.0,5.0,5.0,5.0,5.0,5.0,5.7447274948966935,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.619788758288393,5.0,5.192184409447228,7.6020599913279625,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.521279117653082,5.0,5.384775539310863,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.531126164782245,5.0,5.0,5.0,5.853871964321763,6.046612584451863,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.008864383480216,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
17755052,6.698970004336019,5.0,5.0,5.0,5.0,5.5539526986547605,5.0,5.0,6.886056647693162,5.0,5.0,5.0,5.0,5.0,5.0,6.522878745280337,5.285666875892184,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.3979400086720375,5.0,5.568636235841013,5.0,5.0,5.0,5.0,5.0,6.154817573607778,,5.0,5.020479303839453,5.0,,5.0,7.3187587626244115,5.0,5.0,8.048455006504028,8.667683973477981,5.0,5.0,5.0,5.0,5.265293339114692,5.0,5.0,5.0,5.0,5.593551249444616,5.0,5.0,5.0,5.0,5.0,5.585026652029182,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.366531544420414,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.210108201691595,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2441251443275085,5.0,5.0,5.0,5.0,5.0,5.751091201350612,5.0,5.015758525723033,5.0,5.0,5.0,5.0,5.301029995663981,5.0,5.0,5.1191864077192095,5.0,5.769551078621726,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.173925197299173,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.25916989663204,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.165131076452681,5.0,5.0,5.0,5.0,5.0,5.705112052208703,5.0,5.0,5.0,5.0,5.263091072557821,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.309894379144197,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.9586073148417755
10113978,5.0,5.0,6.036212172654443,5.0,5.0,5.0,5.0,5.0,5.0,5.412534203235778,5.0,5.0,5.0,5.0,5.5376020021010435,5.0,5.0,5.0,5.6150905975199485,5.0,5.0,7.711254100081388,5.722071875114505,5.0,5.0,7.853871964321763,6.0268721464003026,6.327902142064282,6.698970004336019,5.0,5.0,5.0,6.619788758288393,6.570434579803248,5.0,,5.782835379476526,5.2965596649754385,5.818194010053928,,5.0,5.0,8.504386962153752,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.697171660373782,5.0,5.0,5.0,5.240743030061057,5.793595238100912,5.0,5.0,5.0,5.0,7.7256328867411135,6.5376020021010435,7.075720713938117,5.0,5.904274492767553,5.0,5.0,5.0,5.397127229528669,7.2441251443275085,5.0,5.659379381312206,5.0,5.0,6.823908740944319,7.008773924307505,5.0,5.0,5.846787486224656,5.711254100081388,6.114672814019417,5.3494850021680085,5.0,6.017728766960433,,5.0,5.0994850021680085,5.0,5.0,5.0,5.0,6.182988724953543,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.229147988357856,5.136677139879544,5.0,5.0,5.0,5.146256663007296,5.0,6.585026652029183,5.3606231995235865,5.0,5.0,5.0,5.0,5.0,5.0,5.8505342988474105,5.0,5.0,5.0,5.327902142064284,5.0,5.0,5.768801001050522,5.0,5.0,5.0,5.0,5.0,5.0,5.671291390622847,6.096910013008057,5.0,5.0,5.0,5.0,5.0,5.522878745280337,5.0,5.0,5.0,6.214670164989233,5.0,5.0,5.0,5.390959338239812,6.236572006437062,5.0,5.166666666666667,5.356547323513811,,5.184163750790474,5.0,5.0,5.309894379144197,5.721246399047171,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.369859660399696,5.0,5.0,5.0,5.0,5.0,5.3550541008457975,5.0,5.986173673586751,5.0,6.3187587626244115,5.0,6.008773924307505,5.0,5.0,5.0,5.0,5.77642098432889,5.538788043879374,5.0,5.0,5.0,5.424560129296409,5.0,5.0,5.0,6.5376020021010435,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.443697499232713
25243800,8.522878745280337,6.153576540361385,5.920818753952375,5.0,5.0,5.740743030061057,5.6179573214405885,5.0,6.657577319177793,5.906239639581767,5.8793513064450025,5.0,5.0,5.0,5.6020599913279625,6.823908740944319,6.730541644273603,5.0,5.0,5.0,5.0,6.270303756120383,6.399806792810288,5.0,5.827032415067322,5.920818753952375,8.292429823902062,5.0,6.494850021680094,5.0,5.5376020021010435,5.0,7.075720713938117,6.534931986879383,6.621622449541075,,6.4954959818403095,5.5088643834802165,5.328788659588897,,5.0994850021680085,7.376750709602098,6.882741358243656,5.0,7.21472853005905,6.642270439270524,5.154901959985743,7.0506099933550885,5.017728766960432,5.0,5.255667963202615,6.008177483343513,5.0,5.0,5.6243604480083285,5.827149435538039,5.0,6.155227127219424,5.0,5.0,5.954672667820102,7.154901959985742,7.113509274827518,5.0,5.0,5.0,6.292429823902062,5.795880017344076,6.389423339022647,6.130768280269023,5.0,5.0,5.0,5.0,6.200659450546419,5.214670164989234,5.0,6.055517327849832,6.33889035263304,5.0,6.234895700744202,5.721848749616356,5.0,6.0268721464003026,,5.7447274948966935,5.051902077625437,5.0655015487564325,6.5376020021010435,7.61531133696193,5.0,5.617132448397967,5.0,5.585026652029182,5.0,5.319136081991204,6.2839966563652006,5.0,5.318758762624412,6.379090823894009,5.0,5.0,6.080867990402325,5.0,5.431798275933005,5.0,5.0,5.727965977824862,5.0,5.663852814355321,5.107949568983251,5.0,6.372363747448348,5.06295299324845,5.920818753952375,5.221848749616356,6.769551078621726,6.086186147616282,5.47539098866491,5.507626248426778,5.0,5.0,5.7844671551717415,5.0,5.0,5.0,6.127150386698747,5.5376020021010435,5.0,5.657577319177793,5.795880017344076,5.0,7.229147988357856,6.335651189448337,6.0,5.0,5.0,5.210108201691595,5.6284630052559415,5.0,6.6020599913279625,5.0,5.1649500072266985,5.0,5.040958607678906,5.0,5.0505446721589955,5.5376020021010435,5.0,7.113509274827518,6.301029995663981,7.840619124748723,6.3187587626244115,,5.0,5.0,5.346787486224656,7.931956951307951,5.657577319177793,5.0,5.0,5.0,5.40135972093719,5.0,5.0,5.292513326014591,5.671674291194836,5.494850021680094,5.0,5.195008884009726,5.552841968657781,5.27463624698144,5.0,5.0,5.0,5.00436480540245,5.630055672457727,5.0,5.366531544420414,7.410287952475978,5.0,8.136677139879543,6.094713803099652,5.0,5.143932758644334,5.0,5.0,5.0,5.5539526986547605,5.36383832704045,5.0,5.559593203859603,5.988858748171017,5.0,5.0,6.985105264584073,5.973845450176338,5.5376020021010435,5.0,5.0,5.0,7.036212172654443,5.259637310505756,5.0,5.0,5.3979400086720375
